episode,train_makespan,train_reward,actor_loss,critic_loss,entropy_loss,eval_makespan,eval_reward,jains_index,task_load_variance,current_lr,exploration_epsilon,total_random_actions,exploration_phase
825,165.55743723393877,-164.2170010652895,0.011829490831587464,2889.965576171875,2.6145130395889282,174.66189983220093,-175.31959804320567,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4744,early
826,159.41990960952012,-155.8678270442735,0.006587314172065817,2346.1775512695312,2.605234146118164,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4750,early
827,185.26203595139987,-190.58797123982848,-0.01714800437912345,2804.92919921875,2.614568591117859,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4755,early
828,157.84423876555172,-153.86629098819913,-0.0005556978867389262,2345.706787109375,2.6052035093307495,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4760,early
829,177.77929589386707,-180.4587134086433,-0.012624905910342932,3565.9791870117188,2.547389030456543,,,0.993103448275862,0.15999999999999998,1.933904095198841e-05,0.24,4768,early
830,186.60279625249962,-190.84387996421418,-0.001625601202249527,3415.75341796875,2.650945782661438,,,0.976271186440678,0.5599999999999999,1.933904095198841e-05,0.24,4775,early
831,152.87837007201242,-148.35255212917713,0.004571396973915398,1262.111083984375,2.787898898124695,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4783,early
832,186.8758959142047,-190.7663656949672,0.007598395459353924,4175.2666015625,2.622054398059845,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4786,early
833,175.95564801797164,-177.8604605600382,-0.007565114938188344,3395.8775024414062,2.5764040350914,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4791,early
834,189.16006003293933,-193.99280420901897,-0.006275115243624896,4410.21484375,2.5474268794059753,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4793,early
835,177.41155144913503,-180.51768247413074,-0.004980826168321073,3144.431640625,2.7180432081222534,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4799,early
836,163.20995198845907,-161.75488157544692,-0.0054354731109924614,2418.19970703125,2.6051958203315735,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4805,early
837,177.61015200649166,-180.11526492177921,-0.008951979572884738,3130.4111328125,2.593242049217224,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4810,early
838,173.35274807264392,-173.56991041807848,0.005678367015207186,3143.387451171875,2.650873064994812,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4814,early
839,187.42004632123246,-192.54557465792277,0.009823293192312121,4224.62646484375,2.547595202922821,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4819,early
840,166.63920045060965,-164.1071513445396,0.008373871445655823,2830.853759765625,2.5473161935806274,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4823,early
841,157.13322894828778,-152.98478857641268,0.015433317050337791,2463.5178833007812,2.547410726547241,,,0.9442622950819672,1.3599999999999999,2.030599299958783e-05,0.24,4832,early
842,157.01140296921562,-152.22611617136442,0.008558280998840928,2626.2369995117188,2.6144766211509705,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4836,early
843,176.71962253816773,-179.25739490904238,-0.008853505365550518,3025.58349609375,2.5474660396575928,,,0.96,0.96,2.030599299958783e-05,0.24,4842,early
844,178.01361583429022,-180.24780427989975,0.006128763779997826,3240.75390625,2.6722576022148132,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4851,early
845,166.2900645430548,-165.7162623001925,-0.0036572380049619824,2722.1602172851562,2.576481580734253,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4857,early
846,175.07991652458674,-175.7255548127308,0.01726111344760284,3337.7852783203125,2.7300424575805664,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4866,early
847,177.15207057703188,-178.521752674988,0.0184732205234468,2419.5771484375,2.751715362071991,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4869,early
848,181.76816933044137,-184.35956713513167,-0.0004394144634716213,3442.0423583984375,2.5474788546562195,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4879,early
849,174.785169204655,-175.55585857864543,0.0040376260003540665,3232.1392211914062,2.6050849556922913,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4886,early
850,169.13028176424774,-168.57266688122877,-0.009111831430345774,2032.4554748535156,2.660384953022003,183.01864217936475,-185.98080730938034,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4895,early
851,153.33631408381817,-147.75251589219297,-0.0007274151284946129,1932.5324096679688,2.6052048802375793,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4900,early
852,194.02127634767825,-200.07261615636105,0.006862778449431062,4689.3582763671875,2.5472655296325684,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4909,early
853,163.26150475838523,-161.93206173821258,0.005870640437933616,2904.0602416992188,2.605117440223694,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4916,early
854,146.43428989702613,-137.93592077171533,-0.02608685242012143,1578.2322082519531,2.662920892238617,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4921,early
855,167.48500583258252,-166.083452948466,-0.015089541440829635,2875.0059814453125,2.576227843761444,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4927,early
856,176.20598216654633,-178.4915800570033,0.0006144593935459852,2448.4140014648438,2.7755942344665527,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4933,early
857,166.982950986077,-165.98311390235747,0.022533022172865458,3056.4981689453125,2.576289713382721,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4940,early
858,183.40516527220183,-187.73491226172706,0.008545591263100505,3831.4307861328125,2.576444447040558,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4947,early
859,160.78410824942418,-157.54275363412182,0.017625278909690678,2650.8492431640625,2.5931512117385864,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4954,early
860,159.70539097135077,-156.24819966889504,-0.014711766969412565,2388.2985229492188,2.6145829558372498,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4961,early
861,158.57442888979452,-154.5436889823578,0.004370902432128787,1623.0949096679688,2.672223448753357,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4966,early
862,178.70371027326024,-180.6077100098171,-0.017047028057277203,3412.1849365234375,2.547454595565796,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4968,early
863,166.82903575939514,-167.73140822985044,-0.008637437800643966,2754.271728515625,2.576249599456787,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4972,early
864,179.08628190772515,-180.93935701713232,-0.012067439849488437,2685.50634765625,2.643434166908264,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4977,early
865,185.91822645635946,-190.31995514146905,0.015629914356395602,3511.8160400390625,2.6053361296653748,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4984,early
866,168.51078986919495,-168.13232189658092,0.023612790973857045,1780.7714538574219,2.643261730670929,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,4993,early
867,178.0932122688816,-180.32942049126922,0.0012052370148012415,3726.2127685546875,2.547383189201355,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,4998,early
868,165.2088167287598,-163.48759267527512,-0.007124542840756476,2507.5263671875,2.7496285438537598,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5002,early
869,182.94649094462073,-185.88791863391143,0.007282945793122053,3671.35302734375,2.547537088394165,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5007,early
870,181.39912571659957,-183.8468016587836,0.007593927497509867,3441.9012451171875,2.605134069919586,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5011,early
871,153.36577025302972,-148.8110835370244,-0.015308315632864833,1776.6535034179688,2.6389294266700745,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5019,early
872,192.8988238859497,-199.0358493852922,0.011100184521637857,4123.30419921875,2.593174159526825,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5026,early
873,181.21542421969545,-183.97486501729713,-0.002984736580401659,3274.751708984375,2.8121390342712402,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5033,early
874,163.99531001624206,-162.5813344449458,-0.006791862775571644,2168.552734375,2.7588332891464233,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5040,early
875,165.70944278040258,-164.3620024632006,0.010101124877110124,2664.3387451171875,2.679959535598755,172.86060539041722,-173.1050752170109,0.96,0.96,2.030599299958783e-05,0.24,5043,early
876,177.52915094631481,-179.39495248670343,0.0012112061376683414,2933.893798828125,2.633959710597992,,,0.993103448275862,0.15999999999999998,2.030599299958783e-05,0.24,5048,early
877,195.31892690631653,-201.3785904379103,0.00764430062554311,4337.77099609375,2.593329966068268,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5055,early
878,184.51522176694937,-187.6145674863274,0.008526109479134902,4422.06591796875,2.54736328125,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5060,early
879,174.1244535779709,-176.1189143088989,0.017627890221774578,3188.2017211914062,2.5761743783950806,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5062,early
880,185.3524016379519,-188.9124563793445,-0.01284224446862936,3893.0728759765625,2.5475003123283386,,,0.976271186440678,0.5599999999999999,2.030599299958783e-05,0.24,5070,early
881,182.62554006405725,-184.08689803322886,-0.018560411175712943,3585.041748046875,2.593221604824066,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5076,early
882,173.4122406625376,-173.9041769100038,0.015540415421128273,2683.468994140625,2.7877999544143677,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5082,early
883,182.27042531557532,-185.25456886394926,0.011838887410704046,4070.8402709960938,2.5763877034187317,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5089,early
884,166.70723030573745,-164.15413389447278,0.0004809902748093009,2411.263427734375,2.634130537509918,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5093,early
885,168.12720183554998,-167.66740486225524,0.0049621365033090115,2547.6273803710938,2.605303108692169,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5098,early
886,160.26080922697545,-156.09815348555716,-0.0012149973772466183,2327.4384765625,2.5475295782089233,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5104,early
887,165.68464143259098,-163.247067222922,0.007438112399540842,2676.1044921875,2.6341609358787537,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5111,early
888,175.41275837118516,-176.46766741135463,0.0159936681156978,2906.04052734375,2.605270504951477,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5120,early
889,176.2359846375196,-177.2007253436127,0.014929123222827911,3275.416015625,2.708540141582489,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5128,early
890,171.3476028577764,-172.05602369301977,-0.006247118581086397,3238.17919921875,2.5473302006721497,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5132,early
891,165.13589923289248,-163.6277110155152,-0.0064293190953321755,2213.6405639648438,2.6433993577957153,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5136,early
892,167.67876335610083,-165.24927518053929,-0.003343329532071948,2901.20703125,2.547341525554657,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5141,early
893,185.23799709137484,-188.68853934844964,-0.00968023538007401,3468.02099609375,2.672272503376007,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5147,early
894,166.59661307103352,-164.0913050133606,-0.004183955607004464,2899.11474609375,2.547412872314453,,,0.96,0.96,1.6244794399670264e-05,0.24,5151,early
895,181.19328681063553,-184.77792638917063,0.005406432086601853,3707.6617431640625,2.547517716884613,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5156,early
896,183.965228994343,-188.00424567525113,0.013830562587827444,4055.5728759765625,2.547466218471527,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5158,early
897,160.93291390749297,-157.96205532896636,0.01629421324469149,2150.8783569335938,2.6629634499549866,,,0.96,0.96,1.6244794399670264e-05,0.24,5164,early
898,181.38727431484153,-183.1207999674593,0.014025359996594489,3326.005859375,2.7306058406829834,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5166,early
899,182.42543500969845,-186.18807208341465,-0.014429011382162571,3815.89453125,2.576374590396881,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5169,early
900,169.70602023597493,-167.73801522334273,0.004914947552606463,3148.6519775390625,2.5762285590171814,170.51528283187037,-170.19055515622117,0.9442622950819672,1.3599999999999999,1.6244794399670264e-05,0.24,5175,early
901,178.00461199252823,-182.06246589539973,-0.019192241597920656,2196.8095703125,2.778581380844116,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5181,early
902,178.38622347480336,-180.22306271854032,-0.004179565963568166,3336.14013671875,2.576269268989563,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5183,early
903,186.4018267394832,-191.01408022986112,0.0032882525702007115,3012.1148681640625,2.718070089817047,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5192,early
904,172.82800056238477,-172.39684779972814,0.001496524317190051,3193.0072021484375,2.5932422280311584,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5198,early
905,180.78081227277863,-183.4776684138086,-0.0007187387673184276,3129.59375,2.7136722803115845,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5206,early
906,178.41053634984402,-181.46484443359086,-0.006498189293779433,2650.1210327148438,2.660209536552429,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5216,early
907,173.662975336078,-174.740248391636,-0.004187836195342243,3066.727294921875,2.593306541442871,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5221,early
908,170.6510495842823,-169.9848381959162,-0.012043558876030147,3592.3911743164062,2.547480583190918,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5226,early
909,157.86378456540552,-154.11448853616417,0.005006555002182722,1841.4257202148438,2.6050100922584534,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5230,early
910,181.50987372500717,-184.78347266835098,0.01999934413470328,3254.7218627929688,2.6509206295013428,,,0.96,0.96,1.6244794399670264e-05,0.24,5233,early
911,179.2316910408665,-182.69779327977335,0.00548275769688189,3262.6196899414062,2.6051785945892334,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5240,early
912,175.97282985815053,-176.89500006832378,-0.01475035969633609,2274.96875,2.700901210308075,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5248,early
913,177.86194861162988,-180.66586825968267,0.00533752387855202,3407.3369140625,2.662756323814392,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5253,early
914,189.95530979452826,-194.4438181025452,-0.009877866948954761,3339.3580932617188,2.6144864559173584,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5259,early
915,190.83466973673274,-194.77655030377758,-0.013566700741648674,4496.273681640625,2.547394573688507,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5262,early
916,178.2115514798952,-181.6333642377445,0.0032929815351963043,1769.6270141601562,2.7925913333892822,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5266,early
917,183.3553116882998,-187.31736516598656,0.004023497458547354,3656.6548461914062,2.64343523979187,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5273,early
918,195.93854884436985,-203.3696000431569,0.0246535565238446,4107.7305908203125,2.5932793021202087,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5281,early
919,170.05086343198383,-171.0291272868102,0.02583231497555971,3078.79296875,2.5475374460220337,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5287,early
920,158.4390342537225,-153.99493022894148,-0.009957083035260439,2227.624755859375,2.6144720315933228,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5296,early
921,175.5537385563756,-176.55135046625253,0.012412196942023002,3186.7261352539062,2.5761516094207764,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5304,early
922,177.29237475694129,-179.30573202457327,0.014896410517394543,3099.46484375,2.713511884212494,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5307,early
923,171.14893983870869,-171.48786868431105,0.0010489635751582682,2213.60986328125,2.614349842071533,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5314,early
924,168.4780583094576,-167.08575024672763,-0.024547655833885074,2734.024169921875,2.593324363231659,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5319,early
925,176.60790041244235,-177.87885366041252,-0.004556952975690365,3365.6383056640625,2.5932286977767944,165.84166955902418,-164.125462663783,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5325,early
926,179.43193094606187,-181.684501862053,-0.018147196155041456,3004.6650390625,2.720685660839081,,,0.976271186440678,0.5599999999999999,1.6244794399670264e-05,0.24,5331,early
927,186.82956197768095,-191.36964650274186,0.00865757861174643,3773.4242553710938,2.6052727699279785,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5337,early
928,172.82182992064662,-173.8088032090019,-0.0003019552677869797,2819.67822265625,2.605147123336792,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5340,early
929,179.15785005402915,-181.51467091293955,-0.004147884319536388,3019.436279296875,2.7300657629966736,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5345,early
930,164.3615065660115,-161.80628340926913,0.0021391038317233324,2382.4221801757812,2.7376962304115295,,,0.993103448275862,0.15999999999999998,1.6244794399670264e-05,0.24,5350,early
931,168.05683731939735,-167.35570973768043,-0.01135124103166163,2302.331298828125,2.650985896587372,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5353,early
932,172.4661225977325,-172.36051895249642,0.001063703399267979,3529.485595703125,2.547407329082489,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5356,early
933,190.4094515955675,-194.93655949063577,-0.005860785604454577,3993.9553833007812,2.6847423315048218,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5364,early
934,183.15732680413245,-186.57943311057673,-0.007193750119768083,3441.5389404296875,2.688997805118561,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5368,early
935,178.45450120568563,-179.58988840639563,-0.00819865707308054,3687.774169921875,2.547490894794464,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5376,early
936,160.3031354983379,-157.02224526996193,0.006273844832321629,2430.9186401367188,2.6629610657691956,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5382,early
937,168.42190421177648,-168.09504831676406,-0.0011977382600889541,2866.900390625,2.547581136226654,,,0.96,0.96,1.2995835519736212e-05,0.24,5387,early
938,167.8895109291747,-166.6570986123253,-0.006820730013714638,2687.0078125,2.6631272435188293,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5390,early
939,178.05883454635196,-179.811601141999,0.0038596405065618455,3467.1878662109375,2.6146686673164368,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5393,early
940,167.94197580694296,-166.91429282039664,0.006749284861143678,2744.9067993164062,2.547489881515503,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5400,early
941,159.12892753177067,-155.5410299913394,0.0062654492212459445,2460.64404296875,2.662887394428253,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5402,early
942,185.0292100777503,-190.45352928563864,-0.002559818371082656,3417.364013671875,2.634143650531769,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5407,early
943,170.52438792286114,-170.74925896479047,-0.00640419265255332,3334.455322265625,2.547516345977783,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5411,early
944,174.78608091233497,-176.38206301983553,0.0025759426644071937,2902.615966796875,2.6629597544670105,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5418,early
945,158.7165031043461,-154.7277001503025,0.01785681094042957,2251.5127563476562,2.6341928839683533,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5424,early
946,184.8897843527203,-189.68062370181997,-0.006883737980388105,3345.153076171875,2.643411338329315,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5428,early
947,173.43152005872264,-172.74823804377436,-0.015066820196807384,2645.5017700195312,2.634182631969452,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5432,early
948,177.74721753499605,-181.47873419271386,-0.013334504154045135,2770.90185546875,2.638824164867401,,,0.96,0.96,1.2995835519736212e-05,0.24,5438,early
949,181.4609407419556,-184.60020665837675,0.01136354310438037,3737.6822509765625,2.5475398898124695,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5446,early
950,170.72362387745918,-169.10492864198721,0.012053138460032642,3222.6940307617188,2.5764041543006897,175.0817447489702,-176.33588577889972,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5454,early
951,160.51662439653992,-157.9125369085267,-0.00826777898146247,2089.8916015625,2.61451518535614,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5461,early
952,197.2680337044824,-204.96193479119864,0.00657035771291703,4375.51171875,2.679818570613861,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5467,early
953,170.38776279079255,-170.5550814880136,-0.002240082365460694,2010.8431396484375,2.7181596159934998,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5473,early
954,191.0901225749956,-197.41251387545196,0.007710486340101852,4226.8909912109375,2.5474403500556946,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5479,early
955,181.80008347127688,-185.5920141039885,0.002342281208257191,3683.8580322265625,2.5473292469978333,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5483,early
956,152.44909933699265,-147.4458584035378,0.00958738214103505,2346.53173828125,2.6630067229270935,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5490,early
957,171.99897728619706,-171.11484793112135,-0.004067807458341122,3295.5546264648438,2.6631650924682617,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5496,early
958,188.22088824694407,-192.65417259159742,-0.008696283213794231,4048.4052124023438,2.5473065972328186,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5502,early
959,192.24460337475614,-199.48814601441273,0.020754288183525205,4072.0213623046875,2.605326473712921,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5510,early
960,170.470721687474,-169.4366823547296,-0.0040580726927146316,2627.8178100585938,2.701184332370758,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5518,early
961,182.32721406241413,-186.0458656235518,-0.002301350294146687,2628.6002197265625,2.67246675491333,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5524,early
962,159.08264550206232,-155.6106521019815,0.0068403034820221364,2533.53173828125,2.576416790485382,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5531,early
963,194.92265400736636,-200.61322195189177,0.02152208285406232,4938.8106689453125,2.5475035309791565,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5536,early
964,188.12567377147732,-193.9497405314813,-0.0026609860360622406,3838.28515625,2.5765721797943115,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5540,early
965,177.58545452078403,-179.05029443522392,-0.01461250870488584,3265.698974609375,2.5934061408042908,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5544,early
966,178.92579900250192,-181.76062045438053,-0.018096670508384705,3447.736328125,2.547589361667633,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5550,early
967,175.56153762447394,-176.09505316270864,-0.012084226938895881,3231.697998046875,2.5473493337631226,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5555,early
968,154.20057408478567,-150.0999529290797,0.008423003106145188,1904.0464477539062,2.63906729221344,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5559,early
969,173.0688864017518,-173.66643791605534,-0.002942494371382054,2796.862548828125,2.6630711555480957,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5562,early
970,177.04889566509,-178.491911527196,-0.003314856468932703,3495.728271484375,2.576468050479889,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5567,early
971,189.01776531780655,-194.2686447806454,0.020361066330224276,4252.643798828125,2.593164324760437,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5574,early
972,170.50614636831605,-169.62167476772993,-0.007134463812690228,2617.9805297851562,2.605126202106476,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5578,early
973,170.0893740145494,-170.93793591374322,-0.0013079136260785162,2413.90234375,2.66799658536911,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5585,early
974,192.61629141986555,-200.10934912557295,-0.011403340075048618,4077.7098388671875,2.547664523124695,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5591,early
975,185.77553222054385,-191.46316503668655,0.015485284695387236,3292.96484375,2.6968571543693542,178.09220010669046,-180.51254571468584,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5597,early
976,169.3361223476959,-168.47991253514974,0.007476136466721073,3167.78515625,2.5475640892982483,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5607,early
977,189.04185565502246,-193.00923722514744,0.005603196797892451,4206.714111328125,2.605405330657959,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5614,early
978,172.03705758905156,-173.04072662729027,0.0011159911518916488,3013.8394165039062,2.547568202018738,,,0.993103448275862,0.15999999999999998,1.2995835519736212e-05,0.24,5619,early
979,165.18776971799173,-161.95657996777229,0.017068664077669382,2942.798828125,2.6631869673728943,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5627,early
980,167.6109941705566,-165.39510484130673,-0.0018657135879038833,3051.631591796875,2.547583818435669,,,0.976271186440678,0.5599999999999999,1.2995835519736212e-05,0.24,5630,early
981,189.37845669267622,-195.98332414317665,-0.015606592263793573,3822.037353515625,2.6969091296195984,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5637,early
982,170.25154296628386,-169.50772843806817,0.007255498494487256,2984.1228637695312,2.5475428104400635,,,0.976271186440678,0.5599999999999999,1.039666841578897e-05,0.24,5645,early
983,170.37117712405612,-169.63418419021625,0.00752513250336051,3164.783203125,2.6052509546279907,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5653,early
984,163.9126916592656,-162.32017278896254,-0.007381807736237533,2456.526123046875,2.5929864048957825,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5656,early
985,182.9694984461553,-187.07383765496783,-0.010325409122742712,3761.7880859375,2.593147933483124,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5662,early
986,186.6975897405293,-191.13744541976274,0.011281650979071856,3722.914794921875,2.605246841907501,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5666,early
987,148.318684291702,-141.50795544714242,0.002799781155772507,2058.36669921875,2.660314619541168,,,0.993103448275862,0.15999999999999998,1.039666841578897e-05,0.24,5670,early
